contact_id,month,day_of_week,contact,num_contacts,days_since_previous,num_contacts_previous,outcome_previous,age,marital,job,education,default,mortgage,personal_loan,call_centre_volume,high_temp,low_temp,forward_rate,num_employed,consumer_confidence,price_index,employment_variation,outcome
38985,dec,mon,mobile,2,-1,0,nonexistent,48,married,administrative,university.degree,no,no,no,0.558200502,13,4,0.717,23318.58465,-32.01,254.96075,-2.6811,FALSE
14377,jul,mon,landline,2,-1,0,nonexistent,33,married,entrepreneur,university.degree,no,yes,no,0.397075369,31,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
7051,may,thu,landline,2,-1,0,nonexistent,40,single,management,university.degree,no,no,no,0.12685587,23,11,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
11287,jun,thu,landline,1,-1,0,nonexistent,40,single,industrial,4years,unknown,yes,no,0.5538927,24,21,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
36027,may,tue,mobile,2,-1,0,nonexistent,29,married,tradesman,university.degree,no,no,no,1.538238288,23,12,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
14697,jul,tue,mobile,5,-1,0,nonexistent,33,single,administrative,high.school,no,yes,no,0.33071213,30,20,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
26249,nov,thu,mobile,1,-1,1,failure,37,married,entrepreneur,high.school,unknown,no,no,1.426439864,15,9,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
26118,nov,wed,mobile,3,-1,0,nonexistent,31,divorced,industrial,9years,no,no,no,1.064881107,17,9,4.12,24118.38402,-40.74,256.3,-0.08937,FALSE
21986,aug,wed,mobile,2,-1,0,nonexistent,52,married,industrial,9years,no,unknown,unknown,1.420140588,26,22,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
5173,may,fri,landline,1,-1,0,nonexistent,50,married,technical,postgrad,no,yes,no,0.961443293,27,11,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
32553,may,mon,mobile,3,-1,0,nonexistent,34,single,tradesman,university.degree,no,yes,no,1.045664024,21,12,1.299,23669.51229,-44.814,255.45575,-1.60866,FALSE
17648,jul,mon,mobile,7,-1,0,nonexistent,60,divorced,retired,postgrad,no,no,no,2.412864124,31,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
21512,aug,tue,mobile,1,-1,0,nonexistent,40,married,administrative,university.degree,unknown,no,no,1.933613144,32,20,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
24339,nov,mon,mobile,1,-1,0,nonexistent,56,married,management,university.degree,no,no,no,0.568188109,18,8,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
22613,aug,fri,mobile,2,-1,0,nonexistent,32,married,technical,postgrad,no,no,yes,0.362095593,24,20,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
680,may,tue,landline,2,-1,0,nonexistent,48,married,technical,4years,unknown,no,no,1.39609772,28,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
39340,mar,thu,mobile,1,14,1,success,30,single,full_time_education,unknown,no,no,no,1.168673435,17,6,0.635,23249.88453,-33.756,256.76475,-1.60866,TRUE
38523,oct,wed,landline,1,-1,0,nonexistent,46,married,administrative,high.school,no,yes,yes,1.047415844,22,16,0.724,23290.73325,-26.093,254.18525,-3.03858,FALSE
36456,jun,tue,mobile,2,-1,0,nonexistent,55,married,retired,4years,no,no,no,0.163069436,21,18,1.262,23563.21278,-39.576,255.64825,-2.59173,FALSE
22504,aug,fri,mobile,1,-1,0,nonexistent,30,single,administrative,high.school,no,no,no,1.832437212,23,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
27897,mar,wed,mobile,2,-1,0,nonexistent,28,single,administrative,university.degree,no,no,no,0.647908792,14,6,1.548,23669.51229,-48.5,255.31825,-1.60866,TRUE
28937,apr,fri,mobile,1,-1,1,failure,38,married,industrial,9years,no,yes,no,0.628872372,21,10,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
11807,jun,fri,landline,7,-1,0,nonexistent,37,married,industrial,9years,no,no,no,0.151352528,25,22,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
20938,aug,thu,mobile,5,-1,0,nonexistent,52,married,professional,9years,unknown,yes,yes,0.252730223,28,18,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
34238,may,thu,landline,7,-1,0,nonexistent,35,single,technical,postgrad,no,no,no,0.378563957,25,13,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
34754,may,thu,mobile,3,-1,0,nonexistent,32,single,industrial,high.school,no,yes,no,0.723241757,27,13,1.266,23669.51229,-44.814,255.45575,-1.60866,FALSE
11366,jun,fri,landline,2,-1,0,nonexistent,40,married,technical,postgrad,no,no,no,0.463629181,28,20,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
9825,jun,wed,landline,1,-1,0,nonexistent,33,married,administrative,high.school,no,no,no,0.62576968,25,18,4.959,24268.31739,-40.546,259.77875,1.25118,FALSE
17958,jul,tue,mobile,2,-1,0,nonexistent,47,married,domestic,4years,unknown,no,no,2.478720286,25,21,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
24568,nov,mon,mobile,1,-1,0,nonexistent,35,married,administrative,university.degree,no,no,no,0.30644007,19,9,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
40929,oct,tue,mobile,1,3,4,success,20,single,full_time_education,unknown,no,yes,yes,0.643597126,20,15,0.982,23040.53484,-48.015,260.15275,-0.98307,TRUE
21861,aug,wed,mobile,1,-1,0,nonexistent,59,married,retired,9years,unknown,yes,no,0.14575787,32,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
3071,may,wed,landline,3,-1,0,nonexistent,43,married,technical,postgrad,no,yes,no,0.43015366,25,14,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
38593,oct,fri,mobile,2,-1,0,nonexistent,37,single,administrative,university.degree,no,yes,no,0.273020752,17,15,0.72,23290.73325,-26.093,254.18525,-3.03858,FALSE
23723,aug,thu,mobile,4,-1,0,nonexistent,44,married,administrative,university.degree,no,yes,no,0.696690934,37,19,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
2778,may,wed,landline,1,-1,0,nonexistent,48,married,entrepreneur,university.degree,no,yes,no,0.125315959,25,15,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
41103,nov,mon,mobile,2,-1,3,failure,40,married,technical,9years,no,yes,no,0.303280546,18,9,1.048,23040.53484,-49.276,260.60925,-0.98307,FALSE
3145,may,thu,landline,1,-1,0,nonexistent,45,married,industrial,4years,unknown,yes,no,0.762865304,26,13,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
34916,may,fri,mobile,1,-1,0,nonexistent,45,married,administrative,university.degree,no,yes,yes,0.739543214,24,13,1.25,23669.51229,-44.814,255.45575,-1.60866,FALSE
10532,jun,tue,landline,1,-1,0,nonexistent,33,single,industrial,4years,no,no,no,0.068069792,30,16,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
39135,mar,tue,mobile,1,21,2,failure,66,married,retired,postgrad,no,no,yes,0.611962845,16,6,0.655,23249.88453,-33.756,256.76475,-1.60866,TRUE
26385,nov,thu,mobile,4,-1,0,nonexistent,32,single,unemployed,high.school,no,yes,no,0.006858582,13,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
8204,jun,tue,landline,1,-1,0,nonexistent,50,married,tradesman,university.degree,no,yes,no,1.096427802,26,21,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
17586,jul,mon,mobile,2,-1,0,nonexistent,27,married,administrative,high.school,no,yes,no,0.461124192,28,20,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
10553,jun,tue,landline,1,-1,0,nonexistent,37,married,tradesman,9years,no,no,no,0.711668306,25,21,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
12832,jul,tue,mobile,1,-1,0,nonexistent,26,single,management,university.degree,no,yes,no,1.147566381,29,21,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
37143,aug,wed,mobile,1,-1,0,nonexistent,34,single,technical,postgrad,no,no,no,0.601900672,31,22,0.884,23563.21278,-30.458,253.55275,-2.59173,TRUE
12245,jul,thu,landline,1,-1,0,nonexistent,58,married,technical,university.degree,no,no,no,1.524927742,29,17,4.966,24268.31739,-41.419,258.2745,1.25118,FALSE
20048,aug,mon,landline,2,-1,0,nonexistent,37,married,technical,high.school,unknown,yes,yes,0.430098042,23,23,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
22822,aug,mon,mobile,2,-1,0,nonexistent,37,single,administrative,university.degree,no,no,no,0.963313058,26,26,4.965,24268.31739,-35.017,256.971,1.25118,FALSE
35586,may,mon,mobile,1,-1,1,failure,33,single,administrative,postgrad,no,no,no,0.0623704,28,11,1.244,23669.51229,-44.814,255.45575,-1.60866,TRUE
31608,may,thu,mobile,1,-1,0,nonexistent,31,married,industrial,9years,no,yes,no,0.573058155,25,13,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
25049,nov,tue,mobile,3,-1,1,failure,41,single,administrative,high.school,no,no,no,0.517034612,18,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
23718,aug,thu,mobile,17,-1,0,nonexistent,49,divorced,professional,high.school,no,yes,no,0.380031543,36,20,4.962,24268.31739,-35.017,256.971,1.25118,FALSE
20571,aug,tue,mobile,6,-1,0,nonexistent,31,married,domestic,4years,no,no,yes,2.291289185,32,20,4.966,24268.31739,-35.017,256.971,1.25118,FALSE
19653,aug,thu,mobile,2,-1,0,nonexistent,54,married,administrative,university.degree,no,yes,no,1.400992326,31,23,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
33112,may,tue,mobile,4,-1,1,failure,50,married,unknown,4years,unknown,no,yes,4.597599359,26,10,1.291,23669.51229,-44.814,255.45575,-1.60866,FALSE
37612,aug,mon,mobile,2,-1,0,nonexistent,65,married,retired,high.school,no,yes,yes,0.242218151,25,22,0.861,23563.21278,-30.458,253.55275,-2.59173,FALSE
1538,may,thu,landline,2,-1,0,nonexistent,37,married,professional,high.school,no,no,no,0.144208975,27,14,4.855,24096.1029,-35.308,258.4835,0.98307,FALSE
27441,nov,fri,mobile,4,-1,0,nonexistent,40,married,management,high.school,no,yes,no,2.427366758,19,9,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
38448,oct,fri,mobile,1,-1,0,nonexistent,21,single,full_time_education,high.school,no,yes,no,0.594407769,21,14,0.73,23290.73325,-26.093,254.18525,-3.03858,TRUE
32252,may,fri,mobile,2,-1,0,nonexistent,25,single,administrative,university.degree,no,yes,no,1.601451146,27,14,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
36742,jun,mon,mobile,3,-1,0,nonexistent,27,single,administrative,university.degree,no,no,no,2.460756069,26,20,1.281,23563.21278,-39.576,255.64825,-2.59173,TRUE
37296,aug,mon,landline,1,-1,0,nonexistent,69,married,retired,postgrad,no,yes,no,0.256036317,29,20,0.884,23563.21278,-30.458,253.55275,-2.59173,FALSE
15900,jul,mon,mobile,1,-1,0,nonexistent,25,single,entrepreneur,postgrad,no,yes,no,2.966291013,35,22,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
28753,apr,thu,mobile,1,-1,1,failure,37,divorced,technical,postgrad,no,yes,no,1.604317498,25,9,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
26583,nov,thu,mobile,1,-1,0,nonexistent,39,married,administrative,high.school,no,yes,no,0.317514853,20,8,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
21477,aug,tue,mobile,1,-1,0,nonexistent,30,married,technical,postgrad,no,yes,no,0.034804805,28,22,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
26447,nov,thu,mobile,2,-1,0,nonexistent,34,married,technical,postgrad,no,no,no,0.400022067,19,10,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
41153,nov,mon,mobile,2,5,5,success,67,divorced,domestic,postgrad,no,yes,no,0.244259616,17,7,1.039,23040.53484,-49.276,260.60925,-0.98307,TRUE
19470,aug,thu,mobile,1,-1,0,nonexistent,39,single,technical,university.degree,no,no,no,1.659655547,24,23,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
22478,aug,fri,mobile,1,-1,0,nonexistent,56,married,retired,unknown,no,no,yes,1.545802588,32,19,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
6058,may,tue,landline,4,-1,0,nonexistent,45,single,technical,postgrad,no,yes,no,2.656278167,28,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
8822,jun,thu,landline,1,-1,0,nonexistent,26,single,administrative,high.school,no,no,no,4.775710787,27,21,4.866,24268.31739,-40.546,259.77875,1.25118,FALSE
40436,aug,mon,mobile,2,-1,6,failure,47,married,management,university.degree,no,yes,no,1.705672494,32,19,0.904,23170.50804,-37.151,258.57425,-1.51929,FALSE
15828,jul,mon,landline,4,-1,0,nonexistent,30,single,administrative,high.school,no,yes,no,3.751069483,31,24,4.96,24268.31739,-41.419,258.2745,1.25118,FALSE
23872,aug,fri,mobile,1,-1,0,nonexistent,42,married,administrative,university.degree,no,unknown,unknown,0.4944403,24,22,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
28905,apr,fri,mobile,1,-1,0,nonexistent,48,divorced,administrative,unknown,no,no,no,1.478123306,24,8,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
28647,apr,thu,mobile,2,-1,0,nonexistent,29,single,administrative,university.degree,no,no,no,0.412005147,22,8,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
38697,nov,mon,mobile,1,-1,1,failure,81,divorced,unknown,unknown,unknown,yes,no,2.888511421,17,6,0.715,23290.73325,-29.197,254.78475,-3.03858,TRUE
30812,may,tue,mobile,1,-1,0,nonexistent,37,married,technical,university.degree,no,no,no,0.356684188,26,12,1.344,23669.51229,-44.814,255.45575,-1.60866,FALSE
13963,jul,fri,mobile,2,-1,0,nonexistent,43,divorced,entrepreneur,postgrad,no,no,yes,3.433653147,32,19,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
13030,jul,tue,mobile,4,-1,0,nonexistent,28,single,professional,high.school,no,no,no,0.198731904,29,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
14008,jul,fri,mobile,2,-1,0,nonexistent,30,single,professional,high.school,no,yes,no,0.964961235,31,19,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
18998,aug,tue,mobile,2,-1,0,nonexistent,30,single,technical,high.school,no,yes,no,1.708471898,26,22,4.968,24268.31739,-35.017,256.971,1.25118,FALSE
32447,may,fri,mobile,1,-1,0,nonexistent,31,married,professional,high.school,no,no,no,0.805187954,28,11,1.313,23669.51229,-44.814,255.45575,-1.60866,FALSE
36610,jun,thu,mobile,1,-1,0,nonexistent,36,married,technical,9years,no,yes,no,0.665720948,23,18,1.26,23563.21278,-39.576,255.64825,-2.59173,FALSE
24619,nov,mon,mobile,2,-1,0,nonexistent,40,divorced,entrepreneur,university.degree,no,yes,no,0.534515106,17,10,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
39515,apr,mon,mobile,1,-1,1,failure,29,married,technical,university.degree,no,yes,no,3.608926293,22,7,0.645,23249.88453,-33.562,257.80975,-1.60866,TRUE
33666,may,wed,mobile,2,-1,1,failure,29,single,tradesman,postgrad,no,yes,no,0.563348708,21,13,1.281,23669.51229,-44.814,255.45575,-1.60866,TRUE
25244,nov,tue,mobile,2,-1,0,nonexistent,56,married,administrative,university.degree,no,yes,yes,0.232999286,16,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
2218,may,mon,landline,7,-1,0,nonexistent,41,married,industrial,4years,unknown,no,no,0.609042848,22,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
21937,aug,wed,mobile,2,-1,0,nonexistent,37,married,technical,postgrad,no,yes,no,0.432106093,27,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
13208,jul,wed,mobile,1,-1,0,nonexistent,31,single,management,university.degree,no,yes,yes,0.57085292,28,23,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
23450,aug,wed,mobile,7,-1,0,nonexistent,41,married,technical,postgrad,no,no,no,2.640567296,29,23,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
27184,nov,fri,mobile,1,-1,0,nonexistent,32,single,administrative,university.degree,no,yes,yes,0.765000065,18,10,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
7220,may,thu,landline,2,-1,0,nonexistent,52,married,unemployed,high.school,unknown,no,no,0.40908069,26,11,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
7882,jun,mon,landline,1,-1,0,nonexistent,41,divorced,professional,high.school,no,yes,yes,3.608191459,21,19,4.865,24268.31739,-40.546,259.77875,1.25118,FALSE
3225,may,thu,landline,1,-1,0,nonexistent,40,divorced,unemployed,high.school,no,no,no,0.314570725,25,14,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
8487,jun,tue,landline,11,-1,0,nonexistent,38,married,professional,high.school,unknown,no,no,6.510760466,24,17,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
40091,jul,mon,mobile,10,-1,1,failure,39,divorced,administrative,university.degree,no,yes,yes,0.474628026,33,23,0.827,23170.50804,-39.091,259.09125,-1.51929,TRUE
10565,jun,tue,landline,1,-1,0,nonexistent,30,single,industrial,4years,no,no,no,0.442692945,27,21,4.961,24268.31739,-40.546,259.77875,1.25118,FALSE
36890,jun,thu,mobile,2,-1,0,nonexistent,49,married,administrative,university.degree,no,no,no,0.309522379,21,21,1.235,23563.21278,-39.576,255.64825,-2.59173,TRUE
24507,nov,mon,mobile,3,-1,0,nonexistent,46,married,tradesman,university.degree,no,yes,no,1.44673787,19,7,4.191,24118.38402,-40.74,256.3,-0.08937,FALSE
25375,nov,tue,mobile,5,-1,1,failure,41,single,administrative,university.degree,no,yes,no,0.848328916,17,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
2670,may,wed,landline,3,-1,0,nonexistent,40,divorced,management,university.degree,unknown,no,no,0.70493625,25,12,4.859,24096.1029,-35.308,258.4835,0.98307,FALSE
6783,may,wed,landline,4,-1,0,nonexistent,37,married,entrepreneur,high.school,no,yes,no,0.099607814,26,10,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
14503,jul,tue,landline,3,-1,0,nonexistent,43,married,industrial,9years,no,no,no,0.920807262,32,24,4.961,24268.31739,-41.419,258.2745,1.25118,FALSE
12132,jun,mon,landline,4,-1,0,nonexistent,44,married,technical,university.degree,no,no,no,0.471171969,22,20,4.947,24268.31739,-40.546,259.77875,1.25118,FALSE
21116,aug,mon,mobile,2,-1,0,nonexistent,38,divorced,administrative,university.degree,no,no,no,1.868070304,34,19,4.963,24268.31739,-35.017,256.971,1.25118,FALSE
27650,nov,fri,mobile,4,-1,0,nonexistent,44,married,administrative,university.degree,unknown,no,no,1.639024493,19,10,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
28303,apr,wed,mobile,1,-1,0,nonexistent,28,married,administrative,university.degree,no,yes,no,1.394449999,21,9,1.445,23669.51229,-45.687,255.95625,-1.60866,FALSE
25149,nov,tue,mobile,1,-1,1,failure,49,married,administrative,university.degree,no,no,no,0.187594531,20,8,4.153,24118.38402,-40.74,256.3,-0.08937,FALSE
35800,may,mon,mobile,2,-1,0,nonexistent,37,divorced,administrative,university.degree,unknown,yes,yes,0.691373573,24,12,1.244,23669.51229,-44.814,255.45575,-1.60866,FALSE
36419,jun,tue,mobile,1,-1,1,failure,23,single,industrial,9years,no,no,no,1.095989997,30,20,1.262,23563.21278,-39.576,255.64825,-2.59173,FALSE
6577,may,wed,landline,1,-1,0,nonexistent,40,single,industrial,9years,no,no,yes,0.049785623,25,13,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
6690,may,wed,landline,2,-1,0,nonexistent,30,single,industrial,9years,unknown,no,no,1.046264283,30,10,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
19185,aug,tue,mobile,3,-1,0,nonexistent,48,married,administrative,university.degree,unknown,yes,no,1.440904165,26,22,4.968,24268.31739,-35.017,256.971,1.25118,TRUE
26610,nov,thu,mobile,1,-1,0,nonexistent,53,divorced,tradesman,postgrad,no,yes,no,0.597444304,17,10,4.076,24118.38402,-40.74,256.3,-0.08937,FALSE
13150,jul,wed,mobile,1,-1,0,nonexistent,48,married,industrial,4years,no,yes,no,1.274210873,28,18,4.962,24268.31739,-41.419,258.2745,1.25118,FALSE
31580,may,thu,mobile,1,-1,0,nonexistent,40,married,industrial,9years,no,yes,yes,0.079812039,23,11,1.327,23669.51229,-44.814,255.45575,-1.60866,FALSE
3300,may,thu,landline,2,-1,0,nonexistent,36,married,industrial,4years,no,no,no,0.502894769,26,11,4.86,24096.1029,-35.308,258.4835,0.98307,FALSE
2316,may,tue,landline,1,-1,0,nonexistent,35,single,administrative,high.school,no,yes,yes,1.500770822,25,12,4.856,24096.1029,-35.308,258.4835,0.98307,TRUE
27186,nov,fri,mobile,1,-1,0,nonexistent,29,single,entrepreneur,4years,no,no,no,0.498596084,18,8,4.021,24118.38402,-40.74,256.3,-0.08937,FALSE
29008,apr,fri,mobile,1,-1,0,nonexistent,36,married,entrepreneur,9years,no,no,no,2.367051303,24,7,1.405,23669.51229,-45.687,255.95625,-1.60866,FALSE
8719,jun,wed,landline,5,-1,0,nonexistent,40,married,technical,postgrad,no,no,no,1.118387258,26,19,4.864,24268.31739,-40.546,259.77875,1.25118,FALSE
753,may,tue,landline,3,-1,0,nonexistent,36,married,administrative,university.degree,no,yes,no,0.013127701,25,10,4.857,24096.1029,-35.308,258.4835,0.98307,FALSE
1189,may,thu,landline,3,-1,0,nonexistent,46,single,industrial,9years,no,yes,no,0.028677346,27,11,4.855,24096.1029,-35.308,258.4835,0.98307,TRUE
13515,jul,thu,landline,2,-1,0,nonexistent,25,married,industrial,9years,no,no,no,0.198057037,33,22,4.963,24268.31739,-41.419,258.2745,1.25118,FALSE
28796,apr,thu,mobile,3,-1,0,nonexistent,42,divorced,administrative,high.school,no,no,no,0.212264546,24,10,1.41,23669.51229,-45.687,255.95625,-1.60866,FALSE
21033,aug,thu,mobile,2,-1,0,nonexistent,42,married,tradesman,4years,unknown,yes,no,0.572935135,27,21,4.964,24268.31739,-35.017,256.971,1.25118,FALSE
38955,nov,mon,mobile,1,-1,0,nonexistent,62,married,industrial,4years,no,yes,yes,0.838751327,18,8,0.719,23290.73325,-29.197,254.78475,-3.03858,FALSE
27975,apr,wed,mobile,1,-1,0,nonexistent,31,married,technical,postgrad,no,yes,no,0.447323558,21,8,1.498,23669.51229,-45.687,255.95625,-1.60866,FALSE
